Time,JointType,TrackingState,Position.X,Position.Y,Position.Z
00:00:04.8148995,ElbowRight,Tracked,-0.0815407484769821,0.27076056599617,1.80719172954559
00:00:04.8471056,ElbowLeft,Tracked,-0.425287067890167,0.245539993047714,1.75367605686188
00:00:04.8471723,ElbowRight,Tracked,-0.0814535468816757,0.273597002029419,1.80545234680176
00:00:04.8825562,ElbowLeft,Tracked,-0.423830270767212,0.248149052262306,1.75056254863739
00:00:04.8826165,ElbowRight,Tracked,-0.0806523635983467,0.274957954883575,1.80587410926819
00:00:04.9155596,ElbowLeft,Tracked,-0.427310407161713,0.252796351909637,1.74946701526642
00:00:04.9156353,ElbowRight,Tracked,-0.0815323889255524,0.279504925012589,1.80272424221039
00:00:04.9473834,ElbowLeft,Tracked,-0.426917374134064,0.25780725479126,1.74836814403534
00:00:04.9474463,ElbowRight,Tracked,-0.0836312547326088,0.282737076282501,1.79788279533386
00:00:04.9830431,ElbowLeft,Tracked,-0.425011098384857,0.261544287204742,1.74549102783203
00:00:04.9831086,ElbowRight,Tracked,-0.0838542133569717,0.282989144325256,1.79477715492249
00:00:05.0147816,ElbowLeft,Tracked,-0.396297931671143,0.268557190895081,1.67538559436798
00:00:05.0148477,ElbowRight,Tracked,-0.0859361365437508,0.283335745334625,1.79151892662048
00:00:05.0508031,ElbowLeft,Tracked,-0.390079826116562,0.273604035377502,1.66741251945496
00:00:05.0509185,ElbowRight,Tracked,-0.0862549468874931,0.284807920455933,1.79037463665009
00:00:05.0823222,ElbowLeft,Tracked,-0.384115397930145,0.278939455747604,1.6596794128418
00:00:05.0823992,ElbowRight,Tracked,-0.0869343504309654,0.284272819757462,1.79106688499451
00:00:05.1150209,ElbowLeft,Tracked,-0.383191257715225,0.283480942249298,1.6554149389267
00:00:05.1150844,ElbowRight,Tracked,-0.0879737436771393,0.284834027290344,1.79133141040802
00:00:05.1511970,ElbowLeft,Tracked,-0.387780040502548,0.287322521209717,1.65160393714905
00:00:05.1512778,ElbowRight,Tracked,-0.088423028588295,0.284529030323029,1.7907532453537
00:00:05.1828104,ElbowLeft,Tracked,-0.392516553401947,0.289520174264908,1.65263414382935
00:00:05.1828906,ElbowRight,Tracked,-0.0881466940045357,0.284130275249481,1.78989517688751
00:00:05.2141454,ElbowLeft,Tracked,-0.393667757511139,0.29052460193634,1.65259027481079
00:00:05.2142525,ElbowRight,Tracked,-0.0878922045230865,0.284192502498627,1.78940081596375
00:00:05.2505813,ElbowLeft,Tracked,-0.392318248748779,0.291440308094025,1.65554535388947
00:00:05.2506595,ElbowRight,Inferred,-0.0881165266036987,0.285781741142273,1.78943431377411
00:00:05.2834134,ElbowLeft,Tracked,-0.392297655344009,0.295112937688828,1.6561621427536
00:00:05.2834718,ElbowRight,Tracked,-0.088060200214386,0.285948872566223,1.78943848609924
00:00:05.3155964,ElbowLeft,Tracked,-0.392548799514771,0.295794874429703,1.65614831447601
00:00:05.3156715,ElbowRight,Tracked,-0.0882578417658806,0.286260157823563,1.79217231273651
00:00:05.3508418,ElbowLeft,Tracked,-0.399523258209229,0.296755522489548,1.6570817232132
00:00:05.3509072,ElbowRight,Inferred,-0.0898654982447624,0.241358727216721,1.76664650440216
00:00:05.3825559,ElbowLeft,Tracked,-0.400093197822571,0.297834277153015,1.65881049633026
00:00:05.3826219,ElbowRight,Tracked,-0.092897891998291,0.285506069660187,1.81063961982727
00:00:05.4148383,ElbowLeft,Tracked,-0.404410719871521,0.299133062362671,1.66236472129822
00:00:05.4149358,ElbowRight,Tracked,-0.0920181348919868,0.285926818847656,1.8097767829895
00:00:05.4525821,ElbowLeft,Tracked,-0.401778489351273,0.29833722114563,1.66626584529877
00:00:05.4526571,ElbowRight,Tracked,-0.091529905796051,0.285724341869354,1.81119763851166
00:00:05.4832089,ElbowLeft,Tracked,-0.399084240198135,0.296550214290619,1.67255163192749
00:00:05.4833084,ElbowRight,Tracked,-0.0916977971792221,0.287667632102966,1.81278276443481
00:00:05.5151424,ElbowLeft,Tracked,-0.397119343280792,0.294030725955963,1.68047916889191
00:00:05.5152156,ElbowRight,Tracked,-0.0916714891791344,0.289826452732086,1.8130658864975
00:00:05.5508470,ElbowLeft,Tracked,-0.393509179353714,0.290356576442719,1.69253838062286
00:00:05.5509490,ElbowRight,Tracked,-0.0920812636613846,0.289447128772736,1.81735193729401
00:00:05.5829659,ElbowLeft,Tracked,-0.392199873924255,0.285299926996231,1.70794606208801
00:00:05.5830499,ElbowRight,Tracked,-0.0912686809897423,0.289785087108612,1.81882965564728
00:00:05.6153439,ElbowLeft,Tracked,-0.394626826047897,0.282628059387207,1.71510100364685
00:00:05.6154125,ElbowRight,Tracked,-0.0907946676015854,0.290204703807831,1.82158410549164
00:00:05.6504872,ElbowLeft,Tracked,-0.401550680398941,0.276958078145981,1.72965586185455
00:00:05.6505591,ElbowRight,Tracked,-0.0891892164945602,0.271189212799072,1.86129260063171
00:00:05.6827139,ElbowLeft,Tracked,-0.404985010623932,0.269853413105011,1.74473416805267
00:00:05.6827825,ElbowRight,Tracked,-0.0827271342277527,0.276556551456451,1.87594258785248
00:00:05.7502006,ElbowLeft,Tracked,-0.414451450109482,0.235095888376236,1.77628242969513
00:00:05.7502686,ElbowRight,Tracked,-0.0889744609594345,0.258919984102249,1.87921226024628
00:00:05.7827094,ElbowLeft,Tracked,-0.436879575252533,0.229626148939133,1.80749332904816
00:00:05.7827806,ElbowRight,Tracked,-0.0899336934089661,0.254445940256119,1.87958669662476
00:00:05.8153094,ElbowLeft,Tracked,-0.41792905330658,0.230802372097969,1.77943062782288
00:00:05.8153761,ElbowRight,Tracked,-0.0994462296366692,0.24546106159687,1.84836661815643
00:00:05.8508427,ElbowLeft,Tracked,-0.421239733695984,0.226071834564209,1.78165686130524
00:00:05.8509890,ElbowRight,Tracked,-0.100124657154083,0.243004724383354,1.84843361377716
00:00:05.8826511,ElbowLeft,Tracked,-0.444071114063263,0.214163571596146,1.8086678981781
00:00:05.8827166,ElbowRight,Tracked,-0.101533353328705,0.236269980669022,1.85055470466614
00:00:05.9140227,ElbowLeft,Tracked,-0.446145534515381,0.210521757602692,1.80932939052582
00:00:05.9141151,ElbowRight,Tracked,-0.102021887898445,0.232775837182999,1.85102069377899
00:00:05.9500461,ElbowLeft,Tracked,-0.448734939098358,0.207538887858391,1.80971908569336
00:00:05.9501128,ElbowRight,Tracked,-0.102365262806416,0.23154129087925,1.85103154182434
00:00:05.9828590,ElbowLeft,Tracked,-0.436895877122879,0.198909193277359,1.79803192615509
00:00:05.9829597,ElbowRight,Tracked,-0.0917274355888367,0.219886630773544,1.88182651996613
00:00:06.0132665,ElbowLeft,Tracked,-0.437484383583069,0.194593071937561,1.80108880996704
00:00:06.0133582,ElbowRight,Tracked,-0.0918538048863411,0.217215120792389,1.88120400905609
00:00:06.0500442,ElbowLeft,Tracked,-0.439806431531906,0.201145589351654,1.79640185832977
00:00:06.0501045,ElbowRight,Tracked,-0.0918253362178802,0.215882584452629,1.88173115253448
00:00:06.0823921,ElbowLeft,Tracked,-0.440221756696701,0.19603069126606,1.79907155036926
00:00:06.0824569,ElbowRight,Tracked,-0.0923780873417854,0.214586764574051,1.8819842338562
00:00:06.1158247,ElbowLeft,Tracked,-0.440406411886215,0.187753483653069,1.80507004261017
00:00:06.1158875,ElbowRight,Tracked,-0.0924171954393387,0.211969405412674,1.88395178318024
00:00:06.1505369,ElbowLeft,Tracked,-0.440879940986633,0.184075579047203,1.80856037139893
00:00:06.1505992,ElbowRight,Tracked,-0.093136765062809,0.210130631923676,1.88423144817352
00:00:06.1823793,ElbowLeft,Tracked,-0.44108247756958,0.17729888856411,1.81551885604858
00:00:06.1824538,ElbowRight,Tracked,-0.0939198657870293,0.204187422990799,1.88524329662323
00:00:06.2168370,ElbowLeft,Tracked,-0.441874414682388,0.172240987420082,1.8186286687851
00:00:06.2169024,ElbowRight,Tracked,-0.0950531736016274,0.199973374605179,1.88678658008575
00:00:06.2494671,ElbowLeft,Tracked,-0.439832389354706,0.15946914255619,1.8256847858429
00:00:06.2495370,ElbowRight,Tracked,-0.110258772969246,0.188305824995041,1.8618483543396
00:00:06.2826475,ElbowLeft,Tracked,-0.440024793148041,0.154668733477592,1.82742881774902
00:00:06.2827123,ElbowRight,Tracked,-0.11433719098568,0.171533435583115,1.86530542373657
00:00:06.3182726,ElbowLeft,Tracked,-0.442418366670609,0.145593106746674,1.83062362670898
00:00:06.3183380,ElbowRight,Tracked,-0.115757197141647,0.155987739562988,1.86962080001831
00:00:06.3508090,ElbowLeft,Tracked,-0.44284975528717,0.0993132591247559,1.85362672805786
00:00:06.3508745,ElbowRight,Tracked,-0.116469338536263,0.141439884901047,1.87263369560242
00:00:06.3828753,ElbowLeft,Tracked,-0.44719061255455,0.0658324435353279,1.8705540895462
00:00:06.3829369,ElbowRight,Tracked,-0.119030572474003,0.0820642411708832,1.89487016201019
00:00:06.4182476,ElbowLeft,Tracked,-0.447943329811096,0.0528556890785694,1.87477624416351
00:00:06.4183201,ElbowRight,Tracked,-0.118044897913933,0.0720970556139946,1.90035331249237
00:00:06.4496596,ElbowLeft,Tracked,-0.449708580970764,0.0355181582272053,1.8774436712265
00:00:06.4498200,ElbowRight,Tracked,-0.119029328227043,0.0483166463673115,1.90530955791473
00:00:06.4815963,ElbowLeft,Tracked,-0.453742682933807,0.0250405445694923,1.88144731521606
00:00:06.4816611,ElbowRight,Tracked,-0.117728993296623,0.0265920720994473,1.91287636756897
00:00:06.5172778,ElbowLeft,Tracked,-0.473326057195663,-0.0608383864164352,1.92385470867157
00:00:06.5173426,ElbowRight,Tracked,-0.116804465651512,0.015814084559679,1.91626727581024
00:00:06.5491824,ElbowLeft,Tracked,-0.472211062908173,-0.0660882666707039,1.92396652698517
00:00:06.5492472,ElbowRight,Tracked,-0.116359889507294,-0.0285728387534618,1.94377541542053
00:00:06.5810973,ElbowLeft,Tracked,-0.477585077285767,-0.0792908892035484,1.93390953540802
00:00:06.5811615,ElbowRight,Tracked,-0.118808045983315,-0.0353098213672638,1.94515109062195
00:00:06.6171502,ElbowLeft,Tracked,-0.477312415838242,-0.0793039426207542,1.93553555011749
00:00:06.6172195,ElbowRight,Tracked,-0.121338784694672,-0.0435761064291,1.95066666603088
00:00:06.6490241,ElbowLeft,Tracked,-0.476245611906052,-0.0782979503273964,1.93797981739044
00:00:06.6490895,ElbowRight,Tracked,-0.119782075285912,-0.0506222322583199,1.96020710468292
00:00:06.6805599,ElbowLeft,Tracked,-0.474930226802826,-0.0728624314069748,1.94826209545135
00:00:06.6806279,ElbowRight,Tracked,-0.120651550590992,-0.0514804944396019,1.96303963661194
00:00:06.7154966,ElbowLeft,Tracked,-0.474423825740814,-0.0723889693617821,1.95251631736755
00:00:06.7155589,ElbowRight,Tracked,-0.123699069023132,-0.0508219227194786,1.96613955497742
00:00:06.7497836,ElbowLeft,Tracked,-0.464286595582962,-0.0504323914647102,1.96363484859467
00:00:06.7499324,ElbowRight,Tracked,-0.127355366945267,-0.0503098741173744,1.97207581996918
00:00:06.7810500,ElbowLeft,Tracked,-0.464190781116486,-0.0539733432233334,1.96725702285767
00:00:06.7811148,ElbowRight,Tracked,-0.12858971953392,-0.0416990965604782,1.98536086082458
00:00:06.8170952,ElbowLeft,Tracked,-0.469582885503769,-0.0606743209064007,1.9722501039505
00:00:06.8171568,ElbowRight,Tracked,-0.128810927271843,-0.0384104773402214,1.99206066131592
00:00:06.8495277,ElbowLeft,Tracked,-0.464051425457001,-0.0566451698541641,1.97744870185852
00:00:06.8495932,ElbowRight,Tracked,-0.128786534070969,-0.0377375595271587,1.99750804901123
00:00:06.8819962,ElbowLeft,Tracked,-0.462385475635529,-0.054236464202404,1.98165440559387
00:00:06.8820796,ElbowRight,Tracked,-0.12867546081543,-0.0373012907803059,2.0043158531189
00:00:06.9172191,ElbowLeft,Tracked,-0.46107292175293,-0.0488979518413544,1.98624658584595
00:00:06.9172851,ElbowRight,Tracked,-0.128576904535294,-0.0360946133732796,2.00951719284058
00:00:06.9490121,ElbowLeft,Tracked,-0.460048824548721,-0.0463448613882065,1.99124932289124
00:00:06.9490749,ElbowRight,Tracked,-0.129381120204926,-0.0365677662193775,2.02067589759827
00:00:06.9805928,ElbowLeft,Tracked,-0.461399614810944,-0.0427515134215355,1.99893665313721
00:00:06.9806742,ElbowRight,Tracked,-0.130792573094368,-0.0363501161336899,2.024498462677
00:00:07.0169587,ElbowLeft,Tracked,-0.46094536781311,-0.0423502027988434,2.00430965423584
00:00:07.0170222,ElbowRight,Tracked,-0.133085831999779,-0.0366422981023788,2.03292751312256
00:00:07.0483777,ElbowLeft,Tracked,-0.464073926210403,-0.0440946482121944,2.0104067325592
00:00:07.0484419,ElbowRight,Tracked,-0.134588167071342,-0.0327051319181919,2.0374903678894
00:00:07.0807577,ElbowLeft,Tracked,-0.462440699338913,-0.039321556687355,2.01703214645386
00:00:07.0808270,ElbowRight,Tracked,-0.137007609009743,-0.0313629508018494,2.04055523872375
00:00:07.1162320,ElbowLeft,Tracked,-0.461751788854599,-0.0380603037774563,2.0202853679657
00:00:07.1163045,ElbowRight,Tracked,-0.131129965186119,-0.0166951827704906,2.00194573402405
00:00:07.1488595,ElbowLeft,Tracked,-0.461180806159973,-0.0360644496977329,2.02508211135864
00:00:07.1489301,ElbowRight,Tracked,-0.130434036254883,-0.0150981936603785,2.01120615005493
00:00:07.1810111,ElbowLeft,Tracked,-0.460434049367905,-0.0342176221311092,2.02982258796692
00:00:07.1810772,ElbowRight,Tracked,-0.13159853219986,-0.0117208901792765,2.01980566978455
00:00:07.2161602,ElbowLeft,Tracked,-0.459689736366272,-0.0350313223898411,2.03723216056824
00:00:07.2162256,ElbowRight,Tracked,-0.131917119026184,-0.0118595827370882,2.0295991897583
00:00:07.2491380,ElbowLeft,Tracked,-0.458113849163055,-0.0402489490807056,2.04356479644775
00:00:07.2492015,ElbowRight,Tracked,-0.13234606385231,-0.0139598585665226,2.03867840766907
00:00:07.2809926,ElbowLeft,Tracked,-0.457357794046402,-0.0478312931954861,2.05217599868774
00:00:07.2810548,ElbowRight,Tracked,-0.132471039891243,-0.0166644193232059,2.04985094070435
00:00:07.3158723,ElbowLeft,Tracked,-0.458408117294312,-0.049841545522213,2.05892872810364
00:00:07.3159371,ElbowRight,Tracked,-0.133629143238068,-0.0172945559024811,2.05982255935669
00:00:07.3491041,ElbowLeft,Tracked,-0.458799362182617,-0.0515622422099113,2.06353378295898
00:00:07.3491733,ElbowRight,Tracked,-0.141623824834824,-0.0423727072775364,2.11053872108459
00:00:07.3813794,ElbowLeft,Tracked,-0.458673775196075,-0.0513902232050896,2.06632685661316
00:00:07.3814436,ElbowRight,Tracked,-0.142006754875183,-0.0434707142412663,2.11530590057373
00:00:07.4164105,ElbowLeft,Tracked,-0.459923565387726,-0.0496116355061531,2.0742974281311
00:00:07.4164792,ElbowRight,Tracked,-0.142636477947235,-0.0457599088549614,2.12074518203735
00:00:07.4485448,ElbowLeft,Tracked,-0.461035132408142,-0.0487456917762756,2.08001279830933
00:00:07.4486096,ElbowRight,Tracked,-0.143339723348618,-0.0482902005314827,2.12577986717224
00:00:07.4803070,ElbowLeft,Tracked,-0.479846060276031,-0.0231740325689316,2.09821057319641
00:00:07.4803737,ElbowRight,Tracked,-0.140398234128952,-0.0520188212394714,2.14336466789246
00:00:07.5155728,ElbowLeft,Tracked,-0.46506068110466,-0.0469080582261086,2.1051230430603
00:00:07.5156543,ElbowRight,Tracked,-0.142760902643204,-0.0571673735976219,2.14819812774658
00:00:07.5485416,ElbowLeft,Tracked,-0.468924105167389,-0.0295620113611221,2.1115198135376
00:00:07.5486173,ElbowRight,Tracked,-0.147023439407349,-0.0629231035709381,2.15135288238525
00:00:07.5829601,ElbowLeft,Tracked,-0.465124666690826,-0.0418547242879868,2.11130261421204
00:00:07.5831089,ElbowRight,Tracked,-0.150873214006424,-0.070185512304306,2.15473628044128
00:00:07.6166518,ElbowLeft,Tracked,-0.46236127614975,-0.0480352863669395,2.11216282844543
00:00:07.6167179,ElbowRight,Tracked,-0.15328611433506,-0.0727496445178986,2.15727615356445
00:00:07.6485327,ElbowLeft,Tracked,-0.459133446216583,-0.0530109666287899,2.11206674575806
00:00:07.6485949,ElbowRight,Tracked,-0.155817732214928,-0.0739673003554344,2.15874314308167
00:00:07.6830250,ElbowLeft,Tracked,-0.457154273986816,-0.0660079270601273,2.11297988891602
00:00:07.6831167,ElbowRight,Inferred,-0.157712489366531,-0.0774491876363754,2.1622519493103
00:00:07.7162754,ElbowLeft,Tracked,-0.428583741188049,-0.0776997059583664,2.11197233200073
00:00:07.7163453,ElbowRight,Inferred,-0.169403374195099,-0.0694058239459991,2.17552614212036
00:00:07.7486848,ElbowLeft,Tracked,-0.46880567073822,-0.0236925054341555,2.12634110450745
00:00:07.7487573,ElbowRight,Inferred,-0.19372969865799,0.00127565860748291,2.24192428588867
00:00:07.7834054,ElbowLeft,Tracked,-0.470889031887054,-0.0201126895844936,2.12784719467163
00:00:07.7835337,ElbowRight,Tracked,-0.164907306432724,-0.0140009075403214,2.20722961425781
00:00:07.8187918,ElbowLeft,Tracked,-0.484398275613785,-0.0109995603561401,2.13528895378113
00:00:07.8188650,ElbowRight,Tracked,-0.117943502962589,0.0181250423192978,2.21956634521484
00:00:07.8520570,ElbowLeft,Tracked,-0.486185789108276,-0.0117863863706589,2.13342142105103
00:00:07.8521192,ElbowRight,Inferred,-0.118102736771107,0.0181901678442955,2.21954417228699
00:00:07.8831823,ElbowLeft,Tracked,-0.477003842592239,-0.0165983010083437,2.12333583831787
00:00:07.8832490,ElbowRight,Inferred,-0.0888675227761269,-0.112233057618141,2.11385560035706
00:00:07.9196688,ElbowLeft,Tracked,-0.482378870248795,-0.0123441815376282,2.12815809249878
00:00:07.9197329,ElbowRight,Inferred,-0.130741581320763,-0.0739786773920059,2.07422852516174
00:00:07.9530449,ElbowLeft,Tracked,-0.480900645256042,-0.0108742117881775,2.12529420852661
00:00:07.9531802,ElbowRight,Inferred,-0.130210176110268,-0.0743501111865044,2.07402110099792
00:00:07.9871516,ElbowLeft,Tracked,-0.432173728942871,-0.0924365967512131,2.11191034317017
00:00:07.9872915,ElbowRight,Inferred,-0.130509674549103,-0.0751855820417404,2.07018995285034
00:00:08.0227055,ElbowLeft,Tracked,-0.481633841991425,-0.014460876584053,2.12751245498657
00:00:08.0227645,ElbowRight,Inferred,-0.128524616360664,-0.0732118263840675,2.06854796409607
00:00:08.0494105,ElbowLeft,Tracked,-0.483190447092056,-0.015999898314476,2.12653088569641
00:00:08.0494676,ElbowRight,Inferred,-0.128033816814423,-0.074165865778923,2.06703090667725
00:00:08.0868688,ElbowLeft,Tracked,-0.484012752771378,-0.0158309787511826,2.12706661224365
00:00:08.0870003,ElbowRight,Inferred,-0.126870363950729,-0.0740607529878616,2.06712913513184
00:00:08.1207991,ElbowLeft,Tracked,-0.486244171857834,-0.0171141624450684,2.12984251976013
00:00:08.1209082,ElbowRight,Inferred,-0.126913085579872,-0.0743913650512695,2.06647968292236
00:00:08.1540855,ElbowLeft,Tracked,-0.48680368065834,-0.017552524805069,2.13097953796387
00:00:08.1541894,ElbowRight,Tracked,-0.14281040430069,-0.0822959840297699,2.11355543136597
00:00:08.1836937,ElbowLeft,Tracked,-0.48974734544754,-0.0170820951461792,2.13327765464783
00:00:08.1838079,ElbowRight,Inferred,-0.127360180020332,-0.0750876441597939,2.06678056716919
00:00:08.2198601,ElbowLeft,Tracked,-0.473499327898026,-0.0243369061499834,2.12849402427673
00:00:08.2199365,ElbowRight,Tracked,-0.141142711043358,-0.0777913779020309,2.11525225639343
00:00:08.2530502,ElbowLeft,Tracked,-0.4266636967659,-0.0861494541168213,2.10286021232605
00:00:08.2531144,ElbowRight,Tracked,-0.141800373792648,-0.0789134651422501,2.11397886276245
00:00:08.2856284,ElbowLeft,Tracked,-0.426033556461334,-0.085807204246521,2.1023862361908
00:00:08.2856861,ElbowRight,Tracked,-0.140765503048897,-0.0797639042139053,2.11408925056458
00:00:08.3169890,ElbowLeft,Tracked,-0.430051386356354,-0.0876811146736145,2.10566139221191
00:00:08.3170500,ElbowRight,Tracked,-0.141913339495659,-0.0803772956132889,2.11247682571411
00:00:08.3522382,ElbowLeft,Tracked,-0.429581463336945,-0.0888940244913101,2.10461211204529
00:00:08.3522991,ElbowRight,Inferred,-0.124474316835403,-0.0732851773500443,2.06685352325439
00:00:08.3864873,ElbowLeft,Tracked,-0.428694546222687,-0.0885322690010071,2.10397243499756
00:00:08.3866047,ElbowRight,Inferred,-0.124149337410927,-0.0738278925418854,2.06608605384827
00:00:08.4187512,ElbowLeft,Tracked,-0.470628976821899,-0.0228334721177816,2.12795877456665
00:00:08.4188121,ElbowRight,Inferred,-0.125737503170967,-0.0730777531862259,2.06682562828064
00:00:08.4485833,ElbowLeft,Tracked,-0.470315128564835,-0.0257798302918673,2.12591910362244
00:00:08.4486532,ElbowRight,Tracked,-0.138168856501579,-0.0588487014174461,2.12740802764893
00:00:08.4841647,ElbowLeft,Tracked,-0.426726758480072,-0.0879381448030472,2.10468864440918
00:00:08.4842372,ElbowRight,Tracked,-0.149557277560234,-0.0638914331793785,2.16804623603821
00:00:08.5205159,ElbowLeft,Tracked,-0.428628385066986,-0.0879558175802231,2.10485863685608
00:00:08.5205794,ElbowRight,Tracked,-0.154921561479568,-0.0720021650195122,2.16556000709534
00:00:08.5542801,ElbowLeft,Tracked,-0.432893574237823,-0.0932874977588654,2.10661292076111
00:00:08.5543904,ElbowRight,Tracked,-0.154206484556198,-0.0767618641257286,2.16462588310242
00:00:08.5842174,ElbowLeft,Tracked,-0.465747326612473,-0.0710629746317863,2.13105273246765
00:00:08.5842789,ElbowRight,Tracked,-0.151764467358589,-0.0858563035726547,2.16163992881775
00:00:08.6193344,ElbowLeft,Tracked,-0.466445505619049,-0.0699513256549835,2.13035368919373
00:00:08.6193985,ElbowRight,Tracked,-0.136401548981667,-0.0550852902233601,2.13130497932434
00:00:08.6528163,ElbowLeft,Tracked,-0.46571558713913,-0.0714165046811104,2.12670540809631
00:00:08.6528779,ElbowRight,Tracked,-0.144503071904182,-0.0736993402242661,2.16238474845886
00:00:08.6883285,ElbowLeft,Tracked,-0.465887159109116,-0.0721595361828804,2.12508082389832
00:00:08.6884093,ElbowRight,Tracked,-0.1434226334095,-0.0732397064566612,2.16142630577087
00:00:08.7181144,ElbowLeft,Tracked,-0.466893553733826,-0.0706356912851334,2.12346243858337
00:00:08.7181773,ElbowRight,Tracked,-0.141699373722076,-0.0740082710981369,2.15644240379334
00:00:08.7491582,ElbowLeft,Tracked,-0.465911507606506,-0.0682386606931686,2.11831378936768
00:00:08.7492300,ElbowRight,Tracked,-0.140405565500259,-0.073044553399086,2.15113377571106
00:00:08.7840154,ElbowLeft,Tracked,-0.465189248323441,-0.0654512569308281,2.11309552192688
00:00:08.7840783,ElbowRight,Tracked,-0.138942867517471,-0.0708101391792297,2.14548397064209
00:00:08.8183499,ElbowLeft,Tracked,-0.463256061077118,-0.0580351948738098,2.10535883903503
00:00:08.8184147,ElbowRight,Tracked,-0.138043284416199,-0.068584032356739,2.13882303237915
00:00:08.8522263,ElbowLeft,Tracked,-0.462444245815277,-0.0565558820962906,2.0987765789032
00:00:08.8522924,ElbowRight,Tracked,-0.135980725288391,-0.0651613622903824,2.12660527229309
00:00:08.8835312,ElbowLeft,Tracked,-0.461954653263092,-0.0521552078425884,2.09139919281006
00:00:08.8835986,ElbowRight,Tracked,-0.129462495446205,-0.0668164566159248,2.11426424980164
00:00:08.9174994,ElbowLeft,Tracked,-0.462063640356064,-0.0519225746393204,2.08597469329834
00:00:08.9176469,ElbowRight,Tracked,-0.130300536751747,-0.0636856704950333,2.10915923118591
00:00:08.9514573,ElbowLeft,Tracked,-0.461434960365295,-0.0522267334163189,2.07913374900818
00:00:08.9515336,ElbowRight,Tracked,-0.128022164106369,-0.0620216354727745,2.10459685325623
00:00:08.9832715,ElbowLeft,Tracked,-0.461629331111908,-0.0527409687638283,2.0729238986969
00:00:08.9833523,ElbowRight,Tracked,-0.130276143550873,-0.0564537793397903,2.09410214424133
00:00:09.0176168,ElbowLeft,Tracked,-0.460220694541931,-0.0500646978616714,2.06501173973084
00:00:09.0176855,ElbowRight,Tracked,-0.130909785628319,-0.0512499287724495,2.08458733558655
00:00:09.0513137,ElbowLeft,Tracked,-0.459715366363525,-0.0549360513687134,2.05738306045532
00:00:09.0513797,ElbowRight,Tracked,-0.130502000451088,-0.0491015762090683,2.08095669746399
00:00:09.0828475,ElbowLeft,Tracked,-0.461061477661133,-0.0558431372046471,2.05232667922974
00:00:09.0829123,ElbowRight,Tracked,-0.121708028018475,-0.0364110879600048,2.01658892631531
00:00:09.1181243,ElbowLeft,Tracked,-0.46183454990387,-0.0555387139320374,2.05001020431519
00:00:09.1181897,ElbowRight,Tracked,-0.121098324656487,-0.0348479375243187,2.01180243492126
00:00:09.1509488,ElbowLeft,Tracked,-0.461257755756378,-0.0568497739732265,2.04614996910095
00:00:09.1510155,ElbowRight,Tracked,-0.120893895626068,-0.0345284827053547,2.00847196578979
00:00:09.1830586,ElbowLeft,Tracked,-0.461061149835587,-0.0571479275822639,2.04229640960693
00:00:09.1831324,ElbowRight,Tracked,-0.120619736611843,-0.0348288528621197,2.0053768157959
00:00:09.2159864,ElbowLeft,Tracked,-0.46123731136322,-0.0536331124603748,2.03849387168884
00:00:09.2160480,ElbowRight,Tracked,-0.120201140642166,-0.0354625433683395,2.00155782699585
00:00:09.2531214,ElbowLeft,Tracked,-0.461328774690628,-0.0559679754078388,2.03783130645752
00:00:09.2532658,ElbowRight,Tracked,-0.120213985443115,-0.0363246351480484,1.99824237823486
00:00:09.2863923,ElbowLeft,Tracked,-0.460783571004868,-0.055338479578495,2.03677225112915
00:00:09.2864629,ElbowRight,Tracked,-0.121300205588341,-0.0393863953649998,1.9950795173645
00:00:09.3190430,ElbowLeft,Tracked,-0.460861712694168,-0.0553195849061012,2.03627681732178
00:00:09.3191950,ElbowRight,Tracked,-0.120979592204094,-0.0404829904437065,1.99135112762451
00:00:09.3576027,ElbowLeft,Tracked,-0.463886439800262,-0.0507389754056931,2.03225231170654
00:00:09.3576623,ElbowRight,Tracked,-0.120261415839195,-0.0416306927800179,1.98952543735504
00:00:09.3838106,ElbowLeft,Tracked,-0.459886997938156,-0.0505208969116211,2.02889585494995
00:00:09.3838818,ElbowRight,Tracked,-0.119474411010742,-0.0442422404885292,1.98426127433777
00:00:09.4179962,ElbowLeft,Tracked,-0.460926651954651,-0.0513805747032166,2.02832841873169
00:00:09.4180770,ElbowRight,Tracked,-0.119147151708603,-0.0454067625105381,1.98009407520294
00:00:09.4510644,ElbowLeft,Tracked,-0.460653841495514,-0.0508175194263458,2.02782726287842
00:00:09.4511472,ElbowRight,Tracked,-0.120480380952358,-0.0470670163631439,1.97603499889374
00:00:09.4840691,ElbowLeft,Tracked,-0.458220422267914,-0.0545878745615482,2.02472996711731
00:00:09.4841358,ElbowRight,Tracked,-0.120685882866383,-0.0474549643695354,1.97248995304108
00:00:09.5174561,ElbowLeft,Tracked,-0.456790715456009,-0.0585657730698586,2.02273225784302
00:00:09.5175235,ElbowRight,Tracked,-0.121346265077591,-0.0492308177053928,1.96854472160339
00:00:09.5510144,ElbowLeft,Tracked,-0.456826537847519,-0.059546671807766,2.02169036865234
00:00:09.5510792,ElbowRight,Tracked,-0.121316358447075,-0.0521685890853405,1.96358799934387
00:00:09.5837170,ElbowLeft,Tracked,-0.45838463306427,-0.0574422925710678,2.01966190338135
00:00:09.5837799,ElbowRight,Tracked,-0.120201781392097,-0.0545943155884743,1.95959174633026
