Time,JointType,TrackingState,Position.X,Position.Y,Position.Z,
00:10.7,ElbowRight,Tracked,0.104528502,-0.018936649,1.297412872,0.377820738
00:10.8,ElbowLeft,Tracked,-0.270440131,0.007808232,1.249030232,0.379021957
00:10.8,ElbowRight,Tracked,0.10272707,-0.019872364,1.300754547,0.377750421
00:10.8,ElbowLeft,Tracked,-0.272186428,0.008115655,1.251990199,0.379106083
00:10.8,ElbowRight,Tracked,0.102628767,-0.02136047,1.306906343,0.379961914
00:10.8,ElbowLeft,Tracked,-0.273786575,0.01111266,1.251625538,0.381836328
00:10.8,ElbowRight,Tracked,0.102102891,-0.021533286,1.309064507,0.381651521
00:10.9,ElbowLeft,Tracked,-0.275035143,0.012862283,1.251539946,0.38304729
00:10.9,ElbowRight,Tracked,0.101848155,-0.021202043,1.310652733,0.383008773
00:10.9,ElbowLeft,Tracked,-0.27537024,0.01423549,1.251422405,0.383481119
00:10.9,ElbowRight,Tracked,0.102342926,-0.02053169,1.312516332,0.384198465
00:10.9,ElbowLeft,Tracked,-0.275629073,0.014955997,1.25141418,0.384520066
00:10.9,ElbowRight,Tracked,0.102608375,-0.020033998,1.313707471,0.384926384
00:11.0,ElbowLeft,Tracked,-0.275619984,0.015922559,1.251485944,0.384994914
00:11.0,ElbowRight,Tracked,0.102750577,-0.019891636,1.314530611,0.385255198
00:11.0,ElbowLeft,Tracked,-0.275580645,0.016558707,1.251581073,0.385260672
00:11.0,ElbowRight,Tracked,0.102913111,-0.019753529,1.315052032,0.385492755
00:11.0,ElbowLeft,Tracked,-0.27603811,0.016933471,1.2517941,0.385942393
00:11.0,ElbowRight,Tracked,0.102997318,-0.019575633,1.31551373,0.386084138
00:11.1,ElbowLeft,Tracked,-0.275963724,0.017406888,1.251845121,0.386047756
00:11.1,ElbowRight,Tracked,0.103164487,-0.019587206,1.315834403,0.386265959
00:11.1,ElbowLeft,Tracked,-0.275826752,0.017797817,1.251881838,0.386163087
00:11.1,ElbowRight,Tracked,0.103439629,-0.019978156,1.316367507,0.386559715
00:11.1,ElbowLeft,Tracked,-0.275433004,0.018318919,1.251841426,0.386231476
00:11.1,ElbowRight,Tracked,0.103472941,-0.020014701,1.316453338,0.386282125
00:11.2,ElbowLeft,Tracked,-0.275437504,0.018397646,1.251841664,0.38629432
00:11.2,ElbowRight,Tracked,0.103697442,-0.020167105,1.316682935,0.386568154
00:11.2,ElbowLeft,Tracked,-0.274881601,0.0187486,1.251718879,0.386078816
00:11.2,ElbowRight,Tracked,0.104077071,-0.020375187,1.317003965,0.386526181
00:11.2,ElbowLeft,Tracked,-0.274642974,0.018975038,1.251644611,0.386327786
00:11.2,ElbowRight,Tracked,0.104400992,-0.020986417,1.317488074,0.386790134
00:11.3,ElbowLeft,Tracked,-0.274087906,0.019236127,1.251529098,0.386293005
00:11.3,ElbowRight,Tracked,0.104846887,-0.021590671,1.317889214,0.386861823
00:11.3,ElbowLeft,Tracked,-0.273917079,0.019342216,1.251474261,0.386715127
00:11.3,ElbowRight,Tracked,0.105285779,-0.021819366,1.318360329,0.387250344
00:11.3,ElbowLeft,Tracked,-0.273753792,0.019468909,1.251475096,0.3871038
00:11.3,ElbowRight,Tracked,0.105524495,-0.022031249,1.318695664,0.387418233
00:11.4,ElbowLeft,Tracked,-0.27358076,0.019641176,1.251445174,0.387272532
00:11.4,ElbowRight,Tracked,0.105566882,-0.022062272,1.318750262,0.387326847
00:11.4,ElbowLeft,Tracked,-0.273391515,0.019752981,1.251453638,0.387152189
00:11.4,ElbowRight,Tracked,0.105756879,-0.022288512,1.31908524,0.387420992
00:11.4,ElbowLeft,Tracked,-0.273296922,0.019830532,1.251456499,0.387336346
00:11.4,ElbowRight,Tracked,0.105843648,-0.022653457,1.319337249,0.387505171
00:11.5,ElbowLeft,Tracked,-0.273304909,0.019869424,1.251457095,0.387517147
00:11.5,ElbowRight,Tracked,0.105872013,-0.022625107,1.319348812,0.387543815
00:11.5,ElbowLeft,Tracked,-0.273343891,0.019919097,1.251486301,0.38758229
00:11.5,ElbowRight,Tracked,0.105951965,-0.022630809,1.319424748,0.387674442
00:11.5,ElbowLeft,Tracked,-0.273407459,0.019963555,1.251499653,0.387739179
00:11.5,ElbowRight,Tracked,0.105972037,-0.022647886,1.319464684,0.387767691
00:11.6,ElbowLeft,Tracked,-0.27347362,0.020013545,1.251522303,0.387833948
00:11.6,ElbowRight,Tracked,0.105996966,-0.022659628,1.319507957,0.387867213
00:11.6,ElbowLeft,Tracked,-0.273586273,0.020116929,1.251583457,0.387978101
00:11.6,ElbowRight,Tracked,0.106009334,-0.022680985,1.319533944,0.387997107
00:11.6,ElbowLeft,Tracked,-0.27376163,0.020182014,1.251625419,0.388168507
00:11.6,ElbowRight,Tracked,0.106031343,-0.022672845,1.319543719,0.388190851
00:11.7,ElbowLeft,Tracked,-0.273819625,0.020216385,1.251621366,0.388252097
00:11.7,ElbowRight,Tracked,0.106018245,-0.022653848,1.319507241,0.388230804
00:11.7,ElbowLeft,Tracked,-0.273873329,0.020238014,1.251555681,0.388297225
00:11.7,ElbowRight,Tracked,0.10592933,-0.022462003,1.319091439,0.388116516
00:11.7,ElbowLeft,Tracked,-0.273786455,0.020427197,1.251184106,0.388117208
00:11.7,ElbowRight,Tracked,0.105970465,-0.022653891,1.318938017,0.388151892
00:11.8,ElbowLeft,Tracked,-0.273582608,0.020426799,1.250206351,0.388124364
00:11.8,ElbowRight,Tracked,0.105462268,-0.022502629,1.317548633,0.387366669
00:11.8,ElbowLeft,Tracked,-0.273492157,0.020500692,1.248803735,0.387532712
00:11.8,ElbowRight,Tracked,0.105352722,-0.02272382,1.316658497,0.387293261
00:11.8,ElbowLeft,Tracked,-0.272983342,0.020776592,1.245996833,0.387328716
00:11.8,ElbowRight,Tracked,0.104324929,-0.023558654,1.313127875,0.385789739
00:11.9,ElbowLeft,Tracked,-0.273243606,0.020190483,1.242542028,0.386593259
00:11.9,ElbowRight,Tracked,0.102855578,-0.022505952,1.306266189,0.38384157
00:11.9,ElbowLeft,Tracked,-0.272416741,0.017082665,1.241546869,0.382864417
00:11.9,ElbowRight,Tracked,0.104011074,-0.019572791,1.302393317,0.38307155
00:11.9,ElbowLeft,Tracked,-0.271483719,0.01392611,1.238529563,0.382357287
00:11.9,ElbowRight,Tracked,0.103502125,-0.01744891,1.29441762,0.380423777
00:12.0,ElbowLeft,Tracked,-0.269252717,0.012430213,1.232843995,0.378985812
00:12.0,ElbowRight,Tracked,0.104210369,-0.017413454,1.287858009,0.378671181
00:12.0,ElbowLeft,Tracked,-0.267624199,0.010893098,1.226813674,0.377873813
00:12.0,ElbowRight,Tracked,0.10491477,-0.017343521,1.277709246,0.377058284
00:12.0,ElbowLeft,Tracked,-0.265265048,0.009698298,1.217886686,0.375956242
00:12.0,ElbowRight,Tracked,0.104570314,-0.019001391,1.264135361,0.373819217
00:12.1,ElbowLeft,Tracked,-0.261029273,0.007622815,1.201755881,0.371837473
00:12.1,ElbowRight,Tracked,0.105060436,-0.019942606,1.253583074,0.370766214
00:12.1,ElbowLeft,Tracked,-0.257989705,0.008238184,1.189198852,0.369790332
00:12.1,ElbowRight,Tracked,0.106978223,-0.019858789,1.241056085,0.369702854
00:12.1,ElbowLeft,Tracked,-0.256075472,0.009334706,1.175971985,0.369994845
00:12.1,ElbowRight,Tracked,0.108515128,-0.021826886,1.228165627,0.369623493
00:12.2,ElbowLeft,Tracked,-0.252830327,0.009278813,1.161269546,0.368799658
00:12.2,ElbowRight,Tracked,0.110923499,-0.022464208,1.217800856,0.369486473
00:12.2,ElbowLeft,Tracked,-0.249210075,0.007125856,1.149338961,0.367775466
00:12.2,ElbowRight,Tracked,0.113636903,-0.026756493,1.205878735,0.368785424
00:12.2,ElbowLeft,Tracked,-0.244845569,0.004680691,1.134604812,0.366848677
00:12.2,ElbowRight,Tracked,0.116959557,-0.026480872,1.19526732,0.368176496
00:12.3,ElbowLeft,Tracked,-0.24124667,0.003528127,1.119904041,0.367276279
00:12.3,ElbowRight,Tracked,0.121316686,-0.029639449,1.177487373,0.368602924
00:12.3,ElbowLeft,Tracked,-0.237280056,0.004441821,1.10357368,0.367717814
00:12.3,ElbowRight,Tracked,0.125617772,-0.027904004,1.162882924,0.369132324
00:12.3,ElbowLeft,Tracked,-0.232805312,0.004347786,1.086765766,0.367832988
00:12.3,ElbowRight,Tracked,0.12844637,-0.023371456,1.14625752,0.367165362
00:12.4,ElbowLeft,Tracked,-0.229840592,0.005608761,1.071142077,0.367221636
00:12.4,ElbowRight,Tracked,0.133438349,-0.01970163,1.134459615,0.369623207
00:12.4,ElbowLeft,Tracked,-0.227836818,0.009550662,1.058460951,0.370339357
00:12.4,ElbowRight,Tracked,0.137638912,-0.014316842,1.120079517,0.371401419
00:12.4,ElbowLeft,Tracked,-0.225108027,0.01755837,1.042009473,0.372419525
00:12.4,ElbowRight,Tracked,0.139210954,-0.003669038,1.103114724,0.370017263
00:12.5,ElbowLeft,Tracked,-0.222578406,0.026990101,1.032697797,0.369851413
00:12.5,ElbowRight,Tracked,0.144245505,0.013918124,1.090396643,0.371564013
00:12.5,ElbowLeft,Tracked,-0.211996332,0.044117276,1.016368032,0.36510337
00:12.5,ElbowRight,Tracked,0.148161769,0.027591154,1.081560969,0.366383801
00:12.5,ElbowLeft,Tracked,-0.21393013,0.055545017,1.010640144,0.370029357
00:12.5,ElbowRight,Tracked,0.155982375,0.049718875,1.074177146,0.375374687
00:12.6,ElbowLeft,Tracked,-0.206167966,0.072346814,1.000595212,0.370242075
00:12.6,ElbowRight,Tracked,0.150874883,0.069480494,1.067501068,0.363268779
00:12.6,ElbowLeft,Tracked,-0.204659909,0.101039201,0.989674091,0.365319009
00:12.6,ElbowRight,Tracked,0.151542008,0.091136813,1.057952046,0.362821915
00:12.6,ElbowLeft,Tracked,-0.207271278,0.121156096,0.985114038,0.367360187
00:12.6,ElbowRight,Tracked,0.151247993,0.103278652,1.050433517,0.364859295
00:12.7,ElbowLeft,Tracked,-0.205108851,0.14338164,0.980988324,0.365268511
00:12.7,ElbowRight,Tracked,0.152332172,0.145776555,1.043114901,0.362807845
00:12.7,ElbowLeft,Tracked,-0.204338267,0.162686661,0.975566089,0.363404177
00:12.7,ElbowRight,Tracked,0.151082724,0.152331322,1.039155126,0.361213067
00:12.7,ElbowLeft,Tracked,-0.205518007,0.181621507,0.970672846,0.364296335
00:12.7,ElbowRight,Tracked,0.151345164,0.16644223,1.03641808,0.363186135
00:12.8,ElbowLeft,Tracked,-0.202511176,0.197079584,0.958923757,0.363535868
00:12.8,ElbowRight,Tracked,0.157193258,0.18633686,1.032049417,0.367219347
00:12.8,ElbowLeft,Tracked,-0.198926151,0.208385497,0.952175081,0.365632446
00:12.8,ElbowRight,Tracked,0.159199089,0.204006195,1.02957058,0.366419062
00:12.8,ElbowLeft,Tracked,-0.175325349,0.220053628,0.933071554,0.348534333
00:12.8,ElbowRight,Tracked,0.177924961,0.209661305,1.016396523,0.363093421
00:12.9,ElbowLeft,Tracked,-0.169101939,0.203562587,0.926555157,0.358519643
00:12.9,ElbowRight,Inferred,0.18650721,0.211594194,1.011691928,0.365746693
00:12.9,ElbowLeft,Tracked,-0.197062805,0.344210327,0.930132449,0.413962491
00:12.9,ElbowRight,Inferred,0.224700749,0.228990734,0.955494583,0.437953523
00:12.9,ElbowLeft,Tracked,-0.192589894,0.346075118,0.933768809,0.433949586
00:12.9,ElbowRight,Inferred,0.221721351,0.278421491,0.934686422,0.419799551
00:13.0,ElbowLeft,Tracked,-0.194911122,0.326144338,0.940582514,0.419398202
00:13.0,ElbowRight,Inferred,0.171698913,0.316186011,0.95869869,0.367192432
00:13.0,ElbowLeft,Tracked,-0.219621256,0.372839719,0.929986358,0.396441062
00:13.0,ElbowRight,Inferred,0.132582918,0.378038496,0.899315834,0.353575294
00:13.0,ElbowLeft,Tracked,-0.219956428,0.374544591,0.93062377,0.353944041
00:13.0,ElbowRight,Inferred,0.198592231,0.334275424,0.892216206,0.422231839
00:13.1,ElbowLeft,Tracked,-0.219438463,0.375096202,0.931247056,0.421828643
00:13.1,ElbowRight,Tracked,0.228222713,0.400331825,0.963272035,0.449514143
00:13.1,ElbowLeft,Tracked,-0.219925612,0.377509147,0.93133384,0.449864251
00:13.1,ElbowRight,Tracked,0.230118185,0.409800589,0.999379635,0.456302955
00:13.1,ElbowLeft,Tracked,-0.233654767,0.385420412,0.947901845,0.467257646
00:13.1,ElbowRight,Tracked,0.232124269,0.402872503,1.006648779,0.469793453
00:13.2,ElbowLeft,Tracked,-0.234112188,0.385641605,0.946970105,0.470356123
00:13.2,ElbowRight,Tracked,0.231952965,0.402292967,1.002818823,0.469694661
00:13.2,ElbowLeft,Tracked,-0.234912485,0.385524333,0.945977986,0.470611747
00:13.2,ElbowRight,Tracked,0.232294589,0.40082556,1.000004172,0.470569237
00:13.2,ElbowLeft,Tracked,-0.235684693,0.385317087,0.945261717,0.471425347
00:13.2,ElbowRight,Tracked,0.232181981,0.400851429,0.999022186,0.471201367
00:13.3,ElbowLeft,Tracked,-0.23617579,0.385259509,0.945136309,0.471705202
00:13.3,ElbowRight,Tracked,0.231953219,0.400460958,0.996939778,0.471231846
00:13.3,ElbowLeft,Tracked,-0.236671358,0.38513425,0.9436903,0.471889191
00:13.3,ElbowRight,Tracked,0.230692536,0.40035221,0.995435119,0.470465856
00:13.3,ElbowLeft,Tracked,-0.237509996,0.38443327,0.94272095,0.471429535
00:13.3,ElbowRight,Tracked,0.230275065,0.399342299,0.993436992,0.470762423
00:13.4,ElbowLeft,Tracked,-0.238039225,0.384471357,0.941668808,0.471401489
00:13.4,ElbowRight,Tracked,0.229926825,0.398464918,0.991593361,0.470829592
00:13.4,ElbowLeft,Tracked,-0.23854056,0.384158581,0.940271139,0.471487362
00:13.4,ElbowRight,Tracked,0.229092464,0.397458732,0.989771247,0.470433629
00:13.4,ElbowLeft,Tracked,-0.238994688,0.383410871,0.939569116,0.47098108
00:13.4,ElbowRight,Tracked,0.228444606,0.396728277,0.988896608,0.470223403
00:13.5,ElbowLeft,Tracked,-0.239747941,0.381440639,0.93952328,0.471036834
00:13.5,ElbowRight,Tracked,0.228225932,0.396168143,0.986439407,0.470550282
00:13.5,ElbowLeft,Tracked,-0.240193069,0.380259097,0.938739836,0.471110079
00:13.5,ElbowRight,Tracked,0.204604372,0.374878585,0.901827872,0.446358832
00:13.5,ElbowLeft,Tracked,-0.240313128,0.380559921,0.937051773,0.446345811
00:13.5,ElbowRight,Tracked,0.227966249,0.391936004,0.97570467,0.470009613
00:13.6,ElbowLeft,Tracked,-0.240284681,0.380659878,0.93566823,0.470094673
00:13.6,ElbowRight,Tracked,0.227490112,0.392433643,0.976259708,0.46968026
00:13.6,ElbowLeft,Tracked,-0.240135983,0.380726874,0.934317052,0.46964923
00:13.6,ElbowRight,Inferred,0.227269664,0.39245981,0.976513326,0.469453114
00:13.6,ElbowLeft,Tracked,-0.240082577,0.381058037,0.932584584,0.469550692
00:13.6,ElbowRight,Tracked,0.227228492,0.392362505,0.976182699,0.469476541
00:13.7,ElbowLeft,Tracked,-0.239774734,0.381718487,0.931079268,0.469296951
00:13.7,ElbowRight,Tracked,0.227494568,0.392293453,0.975685716,0.469512689
00:13.7,ElbowLeft,Tracked,-0.239374816,0.382175773,0.929532766,0.469254178
00:13.7,ElbowRight,Tracked,0.227896035,0.392078221,0.974944055,0.469576716
00:13.7,ElbowLeft,Tracked,-0.238887846,0.382638812,0.928196251,0.469213865
00:13.7,ElbowRight,Tracked,0.228232086,0.391460985,0.973602116,0.469404468
00:13.8,ElbowLeft,Tracked,-0.23826775,0.383153081,0.926815271,0.468913773
00:13.8,ElbowRight,Tracked,0.209524214,0.376337826,0.902970135,0.448478183
00:13.8,ElbowLeft,Tracked,-0.237992734,0.382897198,0.926493406,0.448182762
00:13.8,ElbowRight,Tracked,0.229565606,0.387368679,0.964997053,0.469162366
00:13.8,ElbowLeft,Tracked,-0.237735361,0.382887721,0.925946116,0.468951221
00:13.8,ElbowRight,Tracked,0.229790926,0.387676835,0.965125382,0.469189492
00:13.9,ElbowLeft,Tracked,-0.237411886,0.382766545,0.925661027,0.468892327
00:13.9,ElbowRight,Tracked,0.229870707,0.387876809,0.9652825,0.468987204
00:13.9,ElbowLeft,Tracked,-0.237245142,0.382739425,0.925404906,0.468843078
00:13.9,ElbowRight,Tracked,0.230047345,0.388113141,0.965387344,0.46903064
00:13.9,ElbowLeft,Tracked,-0.237134725,0.382742226,0.925293207,0.468930137
00:13.9,ElbowRight,Tracked,0.230093718,0.388237804,0.965487182,0.468986326
00:14.0,ElbowLeft,Tracked,-0.237061411,0.382709444,0.925152004,0.468925798
00:14.0,ElbowRight,Tracked,0.230444223,0.388542473,0.965780556,0.469303975
00:14.0,ElbowLeft,Tracked,-0.23696804,0.382670403,0.925107121,0.469215338
00:14.0,ElbowRight,Tracked,0.230584294,0.38857308,0.965666473,0.469345382
00:14.0,ElbowLeft,Tracked,-0.236776277,0.382711887,0.925078809,0.46915628
00:14.0,ElbowRight,Tracked,0.23067227,0.388654739,0.965702772,0.469248088
00:14.1,ElbowLeft,Tracked,-0.236664206,0.382739455,0.924993575,0.469143487
00:14.1,ElbowRight,Tracked,0.230690241,0.388606966,0.965650022,0.469156214
00:14.1,ElbowLeft,Tracked,-0.236442924,0.382389247,0.924905896,0.468947904
00:14.1,ElbowRight,Tracked,0.230551645,0.38861087,0.965740681,0.468817785
00:14.1,ElbowLeft,Tracked,-0.235489726,0.378384918,0.926216304,0.467826149
00:14.1,ElbowRight,Tracked,0.230686396,0.388781726,0.965906322,0.467978171
00:14.2,ElbowLeft,Tracked,-0.234656408,0.375093639,0.927032292,0.467164297
00:14.2,ElbowRight,Tracked,0.230647519,0.389052361,0.966199636,0.46715808
00:14.2,ElbowLeft,Tracked,-0.234529555,0.373433858,0.92733252,0.467059205
00:14.2,ElbowRight,Tracked,0.230530739,0.389218181,0.966892004,0.467006611
00:14.2,ElbowLeft,Tracked,-0.227583736,0.370139062,0.915534139,0.461378928
00:14.2,ElbowRight,Tracked,0.229510248,0.389301419,0.968123376,0.460508126
00:14.3,ElbowLeft,Tracked,-0.227846533,0.368233651,0.913889587,0.461042709
00:14.3,ElbowRight,Tracked,0.228949934,0.389674872,0.969175041,0.460629157
00:14.3,ElbowLeft,Tracked,-0.225731477,0.377034605,0.909676552,0.458731983
00:14.3,ElbowRight,Tracked,0.22897324,0.388537496,0.973693073,0.459333007
00:14.3,ElbowLeft,Tracked,-0.223903716,0.379119158,0.903589606,0.45836747
00:14.3,ElbowRight,Inferred,0.229425058,0.388662636,0.975197732,0.459048776
00:14.4,ElbowLeft,Tracked,-0.187591299,0.311792105,0.903126597,0.430123202
00:14.4,ElbowRight,Tracked,0.205392748,0.397922307,0.991162181,0.411831443
00:14.4,ElbowLeft,Tracked,-0.183776557,0.299872518,0.902527988,0.411001861
00:14.4,ElbowRight,Tracked,0.205942392,0.39877072,1.001555204,0.414087073
00:14.4,ElbowLeft,Tracked,-0.193857536,0.295703024,0.901738048,0.424766285
00:14.4,ElbowRight,Inferred,0.205645323,0.396059215,1.00458765,0.424560879
00:14.5,ElbowLeft,Tracked,-0.199490443,0.288905442,0.901442409,0.431573702
00:14.5,ElbowRight,Tracked,0.203540072,0.396423995,1.019565701,0.433528485
00:14.5,ElbowLeft,Tracked,-0.209679276,0.262069225,0.90591681,0.449129718
00:14.5,ElbowRight,Inferred,0.21780692,0.387004226,1.037922621,0.464519899
00:14.5,ElbowLeft,Tracked,-0.22484152,0.250361234,0.906298041,0.481595244
00:14.5,ElbowRight,Tracked,0.226736903,0.373661369,1.022498727,0.482315867
00:14.6,ElbowLeft,Tracked,-0.210321352,0.173988685,0.910101414,0.493479741
00:14.6,ElbowRight,Inferred,0.24988167,0.344171882,1.045926809,0.509114604
00:14.6,ElbowLeft,Tracked,-0.207978278,0.171091586,0.917590737,0.506026351
00:14.6,ElbowRight,Inferred,0.250717998,0.341433287,1.048672199,0.506557912
00:14.6,ElbowLeft,Tracked,-0.202997804,0.168948635,0.924067616,0.501133999
00:14.6,ElbowRight,Inferred,0.240044966,0.371302277,1.059596181,0.50557085
00:14.7,ElbowLeft,Tracked,-0.199687302,0.163205162,0.928667784,0.503796707
00:14.7,ElbowRight,Inferred,0.254295588,0.375661433,1.065799475,0.51965684
00:14.7,ElbowLeft,Tracked,-0.199812353,0.148187011,0.933307648,0.524893054
00:14.7,ElbowRight,Inferred,0.254419923,0.376692414,1.069609284,0.526421709
00:14.7,ElbowLeft,Tracked,-0.199910671,0.139304698,0.936867058,0.52951838
00:14.7,ElbowRight,Tracked,0.155160576,0.12745589,1.003500819,0.36146375
00:14.8,ElbowLeft,Tracked,-0.201551527,0.132549986,0.941315889,0.362127657
00:14.8,ElbowRight,Tracked,0.162182957,0.123538181,1.011226773,0.370501712
00:14.8,ElbowLeft,Tracked,-0.203300714,0.121755943,0.947421789,0.371015588
00:14.8,ElbowRight,Tracked,0.163486958,0.123385049,1.013902068,0.372767324
00:14.8,ElbowLeft,Tracked,-0.20515877,0.071384683,0.95302999,0.377238811
00:14.8,ElbowRight,Tracked,0.165979147,0.117058009,1.01982522,0.379856564
00:14.9,ElbowLeft,Tracked,-0.205260754,0.066867448,0.953956485,0.380364097
00:14.9,ElbowRight,Tracked,0.165126622,0.102152079,1.02565372,0.378909365
00:14.9,ElbowLeft,Tracked,-0.205487534,0.059631571,0.958182752,0.379097847
00:14.9,ElbowRight,Tracked,0.168185934,0.076980263,1.036512136,0.382188868
00:14.9,ElbowLeft,Tracked,-0.206023604,0.049286731,0.964407504,0.382097878
00:14.9,ElbowRight,Tracked,0.16995737,0.077831857,1.040059209,0.384577297
00:15.0,ElbowLeft,Tracked,-0.207375497,0.03848467,0.971538126,0.385517097
00:15.0,ElbowRight,Tracked,0.172133699,0.066520452,1.045836687,0.387728656
